power;
9,01;
8,99;
9,01;
8,97;
8,98;
8,97;
9,06;
8,99;
8,98;
8,99;
9,0;
8,99;
8,96;
8,99;
8,99;
9,01;
9,0;
8,99;
9,0;
8,99;
8,97;
9,0;
9,0;
9,0;
9,01;
8,98;
8,99;
9,0;
8,98;
8,99;
8,99;
9,01;
8,99;
9,01;
8,98;
8,99;
9,0;
8,98;
9,01;
9,0;
9,01;
9,0;
9,0;
9,0;
9,01;
8,97;
8,97;
8,97;
8,98;
9,0;
9,01;
8,98;
9,01;
8,99;
9,0;
9,01;
10,45;
9,19;
8,99;
9,03;
8,98;
8,98;
8,98;
8,98;
8,97;
9,0;
8,99;
8,98;
8,99;
8,97;
8,99;
8,99;
8,98;
8,96;
9,0;
9,03;
8,97;
8,95;
9,0;
9,0;
8,98;
9,02;
8,99;
8,99;
8,98;
8,97;
9,05;
9,01;
8,98;
8,99;
9,04;
8,96;
8,97;
9,02;
8,98;
5,23;
5,25;
5,24;
5,23;
5,26;
5,22;
5,23;
5,26;
5,23;
5,22;
5,27;
5,23;
5,23;
5,25;
5,23;
5,22;
5,25;
5,22;
5,23;
5,26;
5,22;
5,25;
5,26;
5,22;
5,22;
5,25;
5,22;
5,22;
5,25;
5,22;
5,22;
5,24;
5,23;
5,22;
5,25;
5,21;
5,22;
5,25;
5,22;
5,21;
5,24;
5,22;
5,22;
5,24;
5,22;
5,22;
5,25;
5,22;
5,22;
5,24;
5,21;
5,21;
5,26;
5,22;
5,3;
5,25;
5,23;
5,22;
5,25;
5,22;
5,23;
5,24;
5,22;
5,22;
5,24;
5,21;
5,21;
5,26;
5,22;
5,22;
5,24;
5,22;
5,22;
5,24;
5,21;
5,22;
5,23;
5,21;
5,21;
5,25;
5,21;
5,32;
6,72;
5,17;
4,89;
4,87;
