power;
8,75;
8,14;
8,07;
8,08;
8,09;
8,08;
8,07;
8,07;
8,08;
8,09;
8,05;
8,04;
8,02;
8,09;
8,09;
8,07;
8,03;
8,03;
8,1;
8,09;
8,08;
8,08;
8,04;
8,04;
8,07;
8,11;
8,08;
8,03;
8,02;
8,02;
8,09;
8,08;
8,06;
8,03;
8,04;
8,04;
8,07;
8,09;
8,06;
8,02;
8,02;
8,04;
8,08;
8,08;
8,07;
10,09;
10,48;
8,09;
8,07;
8,14;
8,07;
8,08;
8,11;
8,11;
8,02;
8,07;
8,03;
8,09;
8,09;
8,1;
8,23;
8,16;
8,09;
8,07;
8,12;
8,1;
8,09;
8,1;
8,05;
8,06;
8,06;
8,08;
8,06;
8,1;
8,06;
8,04;
8,06;
8,06;
8,06;
8,11;
8,03;
8,02;
8,02;
8,09;
8,08;
8,09;
8,03;
8,04;
8,08;
8,08;
8,08;
8,13;
8,02;
8,02;
8,06;
8,09;
8,09;
8,11;
8,03;
8,04;
4,31;
4,33;
4,33;
4,36;
4,27;
4,3;
4,52;
4,36;
4,32;
4,32;
4,28;
4,29;
4,31;
4,29;
4,28;
4,37;
4,33;
4,34;
4,31;
4,28;
4,27;
4,58;
4,33;
4,33;
4,34;
4,27;
4,27;
4,3;
4,28;
4,33;
4,35;
4,32;
4,28;
4,31;
4,27;
4,32;
4,61;
4,32;
4,32;
4,35;
4,27;
4,28;
4,3;
4,27;
4,32;
4,36;
4,32;
4,27;
4,3;
4,27;
4,31;
4,34;
4,32;
4,26;
4,33;
4,27;
4,32;
4,34;
4,31;
4,27;
4,31;
4,27;
4,31;
4,35;
4,31;
4,26;
5,84;
4,37;
4,31;
4,35;
4,31;
4,27;
4,27;
4,31;
4,31;
4,32;
4,29;
4,26;
4,27;
4,32;
4,32;
