power;
10,7;
10,68;
10,62;
10,6;
10,61;
10,58;
12,63;
10,64;
10,64;
10,6;
10,65;
10,6;
10,6;
10,64;
10,61;
10,6;
11,42;
10,61;
10,61;
10,62;
10,62;
10,61;
10,63;
10,6;
11,25;
10,66;
10,61;
10,59;
10,87;
10,62;
11,07;
11,05;
11,6;
10,62;
10,63;
11,07;
10,64;
10,87;
10,64;
10,63;
10,68;
10,64;
10,63;
10,67;
10,65;
10,63;
10,62;
10,6;
10,62;
10,64;
10,62;
10,59;
10,63;
10,6;
10,59;
10,63;
11,32;
10,97;
11,37;
11,17;
10,63;
10,62;
10,63;
10,61;
10,62;
10,62;
10,7;
10,63;
10,63;
10,62;
10,62;
10,62;
10,63;
10,62;
10,59;
10,6;
10,6;
10,61;
10,71;
10,63;
10,63;
10,63;
10,63;
11,47;
10,59;
10,56;
10,49;
12,36;
12,22;
10,51;
10,55;
11,32;
11,22;
10,51;
10,49;
10,49;
10,49;
10,47;
10,46;
10,47;
10,45;
10,45;
10,46;
10,45;
10,45;
10,46;
10,46;
10,44;
10,46;
10,47;
10,46;
10,46;
10,44;
10,45;
10,45;
10,45;
10,44;
11,26;
10,8;
11,36;
10,45;
10,45;
11,52;
11,11;
10,45;
10,58;
10,48;
10,49;
11,16;
11,44;
10,49;
10,55;
11,55;
10,48;
10,49;
10,51;
10,45;
10,48;
10,46;
10,45;
10,48;
10,46;
10,48;
10,49;
10,45;
10,45;
10,48;
10,44;
10,46;
10,5;
10,47;
11,84;
10,79;
10,92;
11,29;
10,83;
11,35;
10,8;
11,07;
10,47;
10,47;
10,49;
11,46;
11,08;
10,48;
10,45;
10,46;
10,51;
10,92;
10,48;
10,51;
10,5;
10,48;
10,52;
10,5;
10,48;
10,51;
11,6;
11,1;
10,48;
10,44;
