power;
11,67;
11,77;
11,67;
11,66;
11,82;
11,66;
11,66;
11,82;
11,68;
11,67;
11,76;
11,67;
11,68;
11,89;
11,67;
11,65;
11,76;
11,65;
11,67;
11,75;
11,67;
11,66;
11,76;
11,65;
11,68;
11,67;
11,65;
11,66;
11,65;
11,66;
11,66;
13,9;
13,71;
11,68;
11,73;
11,65;
11,66;
11,66;
11,66;
11,67;
11,71;
11,68;
11,66;
11,66;
11,66;
11,65;
11,65;
11,66;
11,67;
11,73;
11,68;
11,67;
11,66;
11,69;
11,67;
11,66;
11,67;
11,67;
11,75;
11,68;
11,66;
11,67;
11,66;
11,69;
11,65;
11,67;
11,65;
11,72;
11,67;
11,65;
11,64;
11,66;
11,65;
11,66;
11,65;
11,65;
11,7;
11,65;
11,68;
11,64;
11,64;
11,65;
11,66;
11,67;
11,66;
11,71;
11,66;
11,64;
11,66;
11,64;
11,75;
11,65;
11,7;
11,67;
11,66;
11,74;
11,65;
11,65;
11,76;
11,64;
11,65;
11,73;
11,67;
11,65;
11,74;
11,64;
11,64;
11,74;
11,67;
11,65;
11,74;
11,66;
11,65;
11,75;
11,65;
11,64;
11,74;
11,66;
11,66;
11,75;
11,64;
11,65;
11,73;
11,66;
11,64;
11,75;
11,64;
11,65;
11,75;
9,07;
9,05;
9,15;
9,06;
9,07;
9,2;
9,06;
9,05;
9,16;
9,05;
9,05;
9,15;
9,05;
9,06;
9,17;
9,05;
9,06;
9,15;
9,05;
9,05;
9,16;
9,12;
11,18;
11,16;
9,06;
9,09;
9,26;
9,06;
9,1;
9,21;
9,04;
9,13;
9,23;
9,06;
9,13;
9,23;
9,06;
9,13;
9,27;
9,07;
9,12;
9,22;
9,05;
9,14;
9,22;
9,05;
9,13;
9,26;
9,05;
9,13;
9,22;
9,06;
