power;
11,59;
11,6;
11,58;
11,58;
12,11;
11,59;
11,59;
11,59;
11,59;
11,59;
11,58;
11,61;
11,58;
11,63;
11,6;
11,6;
11,61;
11,59;
11,59;
11,61;
11,58;
11,59;
11,61;
11,6;
11,59;
11,61;
11,57;
11,58;
11,61;
11,59;
11,58;
11,62;
11,61;
11,95;
11,63;
11,59;
11,57;
11,6;
11,58;
11,59;
11,6;
11,58;
11,58;
11,61;
11,6;
11,59;
11,62;
11,58;
11,59;
11,6;
11,58;
11,58;
12,0;
11,59;
11,6;
11,6;
11,6;
11,6;
11,6;
11,59;
11,58;
11,73;
11,77;
11,59;
11,61;
11,58;
11,59;
11,61;
11,59;
11,59;
11,62;
11,58;
11,59;
11,6;
11,58;
11,59;
11,63;
11,59;
11,6;
11,64;
11,6;
11,61;
11,62;
11,59;
11,59;
11,62;
11,58;
11,61;
11,64;
11,59;
11,8;
11,71;
11,59;
11,61;
11,61;
11,59;
11,61;
11,61;
11,58;
11,6;
11,61;
11,6;
11,61;
11,61;
11,59;
11,61;
11,61;
11,58;
11,6;
11,59;
11,61;
11,6;
13,2;
11,59;
11,6;
11,61;
11,61;
11,59;
11,61;
11,84;
11,62;
11,59;
11,63;
11,58;
11,6;
11,59;
11,62;
11,6;
11,6;
11,6;
11,61;
11,61;
11,62;
11,6;
11,63;
11,6;
11,61;
11,6;
11,61;
11,61;
11,6;
11,61;
11,6;
11,63;
11,61;
11,6;
11,63;
11,6;
11,87;
11,62;
11,6;
11,61;
11,61;
11,6;
11,61;
11,61;
11,6;
11,6;
11,6;
11,61;
11,61;
11,62;
11,61;
11,62;
11,62;
11,62;
11,61;
11,61;
11,6;
11,6;
11,61;
11,62;
11,61;
11,92;
11,63;
11,62;
11,61;
11,9;
11,62;
11,63;
11,6;
